epoch,accuracy,loss,val_accuracy,val_loss
3,0.041615668684244156,3.130946636199951,0.0470588244497776,10.716083526611328
4,0.05507956072688103,3.138463020324707,0.052941177040338516,15.370361328125
0,0.04895960912108421,3.219891309738159,0.052941177040338516,3.114521026611328
1,0.036719705909490585,3.1898837089538574,0.0470588244497776,3.271199941635132
2,0.04651162773370743,3.187523603439331,0.052941177040338516,3.1200687885284424
3,0.03794369474053383,3.2118353843688965,0.052941177040338516,3.150306224822998
4,0.0342717245221138,3.2256970405578613,0.052941177040338516,3.1137781143188477
5,0.04651162773370743,3.1995952129364014,0.0470588244497776,3.096022367477417
0,0.11505507677793503,3.6866025924682617,0.34705883264541626,3.4757080078125
1,0.7698898315429688,0.8763155341148376,0.364705890417099,2.420907497406006
0,0.08935128152370453,3.974055767059326,0.2823529541492462,3.5417280197143555
1,0.23255814611911774,3.1661622524261475,0.3588235378265381,3.0196332931518555
0,0.411260724067688,2.5714609622955322,0.6352941393852234,1.9936587810516357
1,0.6670746803283691,1.4162490367889404,0.658823549747467,2.054227113723755
2,0.7172582745552063,1.2471987009048462,0.7411764860153198,1.547293782234192
3,0.7503060102462769,1.0733120441436768,0.7235293984413147,1.508103370666504
4,0.7490820288658142,1.022070050239563,0.6882352828979492,2.0024948120117188
5,0.778457760810852,0.8935074210166931,0.7529411911964417,1.3702847957611084
6,0.8115054965019226,0.845022976398468,0.7352941036224365,1.3760061264038086
7,0.8212974071502686,0.7275673747062683,0.7529411911964417,1.3792370557785034
8,0.8188494443893433,0.8373857736587524,0.800000011920929,1.092067837715149
9,0.8482252359390259,0.6308702826499939,0.7764706015586853,1.0990709066390991
10,0.8678090572357178,0.5952334403991699,0.7588235139846802,0.9639316201210022
11,0.8604651093482971,0.6116877794265747,0.7764706015586853,1.3448742628097534
12,0.8658536672592163,0.5937700271606445,0.7764706015586853,1.5456453561782837
13,0.8518971800804138,0.6209366917610168,0.7588235139846802,1.3290609121322632
14,0.8457772135734558,0.7407982349395752,0.7941176295280457,1.2431771755218506
15,0.8776009678840637,0.5470103621482849,0.7941176295280457,1.2770662307739258
16,0.880048930644989,0.5382797122001648,0.7470588088035583,1.6871817111968994
17,0.8824969530105591,0.5688965320587158,0.8235294222831726,1.6318835020065308
18,0.880048930644989,0.5986747741699219,0.8117647171020508,1.1356908082962036
19,0.8849449157714844,0.5156682133674622,0.8294117450714111,1.4146610498428345
20,0.892288863658905,0.5982060432434082,0.7941176295280457,1.7164143323898315
21,0.8763769865036011,0.5747299790382385,0.8058823347091675,1.5536292791366577
22,0.892288863658905,0.5086660981178284,0.800000011920929,1.1441916227340698
23,0.9106487035751343,0.44775381684303284,0.8529411554336548,1.0487391948699951
24,0.9106487035751343,0.37043440341949463,0.8294117450714111,1.162825584411621
25,0.9167686700820923,0.3655214011669159,0.7882353067398071,1.4950926303863525
26,0.9118726849555969,0.3411542773246765,0.8058823347091675,1.1451284885406494
27,0.9216646552085876,0.37202152609825134,0.8764705657958984,0.9661024212837219
28,0.8898409008979797,0.46359315514564514,0.841176450252533,1.3975744247436523
29,0.9253365993499756,0.3483175039291382,0.8117647171020508,1.2707490921020508
30,0.9265605807304382,0.3649074137210846,0.8235294222831726,1.1314536333084106
31,0.9351285099983215,0.2403169572353363,0.841176450252533,1.21018385887146
32,0.9216646552085876,0.4263187646865845,0.8647058606147766,1.0715140104293823
33,0.9033047556877136,0.5240544080734253,0.8352941274642944,1.1950531005859375
34,0.9167686700820923,0.3999442458152771,0.8235294222831726,1.223332166671753
35,0.9314565658569336,0.35819804668426514,0.8176470398902893,1.3866170644760132
36,0.9329268336296082,0.27295172214508057,0.770588219165802,1.8305823802947998
37,0.9253365993499756,0.4051268696784973,0.8352941274642944,1.1851049661636353
38,0.9265605807304382,0.3660716712474823,0.8176470398902893,1.7261618375778198
39,0.9155446887016296,0.4749872386455536,0.8058823347091675,1.8150198459625244
40,0.9253365993499756,0.3330698609352112,0.800000011920929,1.5283654928207397
41,0.9118726849555969,0.4643729627132416,0.7647058963775635,1.9289504289627075
42,0.9130966663360596,0.49371859431266785,0.800000011920929,1.2545216083526611
43,0.9228886365890503,0.39665865898132324,0.7941176295280457,1.759154200553894
44,0.9277845621109009,0.3548855781555176,0.8294117450714111,1.599560022354126
45,0.9400244951248169,0.37692904472351074,0.7764706015586853,1.9900153875350952
46,0.9179926514625549,0.4669811427593231,0.7882353067398071,2.0412192344665527
47,0.9253365993499756,0.3690744638442993,0.8470588326454163,1.3291809558868408
0,0.3916768729686737,2.6924736499786377,0.5176470875740051,2.287659168243408
1,0.6291309595108032,1.5762821435928345,0.6235294342041016,2.149523973464966
2,0.696450412273407,1.281898856163025,0.6411764621734619,1.824610948562622
3,0.7282741665840149,1.1439902782440186,0.7058823704719543,1.536704182624817
4,0.7772337794303894,0.9199949502944946,0.7588235139846802,1.4444119930267334
5,0.7747858166694641,0.9325730204582214,0.7117646932601929,1.6590545177459717
6,0.8176254630088806,0.7934693694114685,0.7764706015586853,1.1981821060180664
7,0.7968176007270813,0.8133875131607056,0.7882353067398071,1.3450442552566528
8,0.8139534592628479,0.6821991205215454,0.800000011920929,0.9453401565551758
9,0.8372092843055725,0.6838898658752441,0.7235293984413147,1.509184718132019
10,0.8274173736572266,0.6664865016937256,0.8058823347091675,1.0194443464279175
11,0.8604651093482971,0.531525194644928,0.770588219165802,1.403658151626587
12,0.8609756231307983,0.6316704750061035,0.7941176295280457,1.2757707834243774
13,0.8408812880516052,0.6896103620529175,0.8058823347091675,1.0933959484100342
14,0.8702570199966431,0.581155002117157,0.7941176295280457,1.022449254989624
15,0.8751530051231384,0.5108696222305298,0.8352941274642944,1.2204346656799316
16,0.880048930644989,0.5363563895225525,0.7882353067398071,1.574897289276123
17,0.8898409008979797,0.4722774922847748,0.7941176295280457,1.4707934856414795
18,0.8873928785324097,0.462653249502182,0.800000011920929,1.6348015069961548
19,0.8947368264198303,0.5414858460426331,0.770588219165802,1.7605094909667969
20,0.8837209343910217,0.5273433923721313,0.7823529243469238,1.372200608253479
21,0.908200740814209,0.3506915271282196,0.8176470398902893,1.287190318107605
22,0.8910648822784424,0.5095959901809692,0.800000011920929,1.5243765115737915
23,0.8996328115463257,0.5248492360115051,0.8294117450714111,1.1090586185455322
24,0.908200740814209,0.6002024412155151,0.8117647171020508,1.1076114177703857
25,0.9069767594337463,0.4381375312805176,0.8529411554336548,1.1087907552719116
26,0.9167686700820923,0.3689378798007965,0.841176450252533,1.1297039985656738
27,0.886168897151947,0.5048266053199768,0.7882353067398071,1.7472435235977173
28,0.9130966663360596,0.3569182753562927,0.8529411554336548,1.3368204832077026
29,0.9024389982223511,0.3858007788658142,0.7941176295280457,1.156894326210022
30,0.9057527780532837,0.43390271067619324,0.8470588326454163,1.3341821432113647
31,0.9216646552085876,0.3344225585460663,0.8705882430076599,1.1532686948776245
32,0.9069767594337463,0.4899197220802307,0.8647058606147766,1.2762987613677979
33,0.8935128450393677,0.5022473931312561,0.8294117450714111,1.3289791345596313
34,0.9216646552085876,0.4125870168209076,0.8235294222831726,1.6510047912597656
35,0.9241126179695129,0.36887869238853455,0.800000011920929,1.612466812133789
36,0.9057527780532837,0.4945510923862457,0.8529411554336548,1.5665273666381836
37,0.9265605807304382,0.34287476539611816,0.7588235139846802,1.7555874586105347
38,0.9290085434913635,0.29610785841941833,0.8294117450714111,1.6287298202514648
39,0.9375764727592468,0.2836246192455292,0.8588235378265381,1.0576852560043335
40,0.9461444020271301,0.25598692893981934,0.8176470398902893,1.4087584018707275
41,0.9228886365890503,0.4143233299255371,0.8235294222831726,1.7704919576644897
42,0.9045287370681763,0.47069960832595825,0.8470588326454163,1.5879395008087158
43,0.9412484765052795,0.2587660551071167,0.8470588326454163,1.050170660018921
44,0.9388005137443542,0.31053608655929565,0.8117647171020508,1.8818955421447754
45,0.9253365993499756,0.397688090801239,0.7823529243469238,1.5406734943389893
46,0.9290085434913635,0.3525940477848053,0.8529411554336548,1.6253712177276611
47,0.9339045286178589,0.3455177843570709,0.8176470398902893,1.7154477834701538
48,0.9204406142234802,0.4142828583717346,0.8294117450714111,1.8771549463272095
49,0.9436964392662048,0.33737343549728394,0.8176470398902893,1.4288278818130493
50,0.9216646552085876,0.43219631910324097,0.8294117450714111,1.7427459955215454
51,0.9314565658569336,0.38973185420036316,0.8647058606147766,1.1194658279418945
