,loss,accuracy,val_loss,val_accuracy
41,0.08708058297634125,0.9706242084503174,0.9449788928031921,0.7882353067398071
42,0.09219434857368469,0.9718482494354248,1.0617648363113403,0.7941176295280457
43,0.10650178790092468,0.9730722308158875,0.9418303370475769,0.8176470398902893
44,0.06662983447313309,0.9755201935768127,1.1308029890060425,0.7764706015586853
45,0.1133197695016861,0.9608322978019714,1.1069613695144653,0.7588235139846802
46,0.1094810888171196,0.9657282829284668,1.0523899793624878,0.7823529243469238
47,0.148067906498909,0.9547123908996582,0.9615010023117065,0.8176470398902893
48,0.10686526447534561,0.9706242084503174,1.1777197122573853,0.7529411911964417
49,0.1315573751926422,0.9645043015480042,1.0900553464889526,0.7764706015586853
50,0.11323557049036026,0.9669522643089294,0.7845597863197327,0.8235294222831726
51,0.08795240521430969,0.9791921377182007,1.0021545886993408,0.7764706015586853
52,0.130515918135643,0.9559363722801208,1.2457181215286255,0.7058823704719543
53,0.09145645797252655,0.9730722308158875,1.2010983228683472,0.7529411911964417
54,0.08855640143156052,0.9742962121963501,0.9205302596092224,0.800000011920929
55,0.07702500373125076,0.9742962121963501,1.0888733863830566,0.7529411911964417
56,0.09541644901037216,0.9730722308158875,0.8649594187736511,0.7941176295280457
57,0.08147799223661423,0.9730722308158875,0.99858558177948,0.7882353067398071
58,0.1010877788066864,0.9681762456893921,1.0204131603240967,0.800000011920929
59,0.09414085745811462,0.9681762456893921,1.1954907178878784,0.7470588088035583
60,0.08142811805009842,0.9706242084503174,1.150139331817627,0.7588235139846802
61,0.072346530854702,0.9730722308158875,1.2135378122329712,0.7529411911964417
62,0.08965868502855301,0.9730722308158875,0.922170102596283,0.7882353067398071
63,0.08362925052642822,0.9681762456893921,1.062330722808838,0.7823529243469238
64,0.1091734915971756,0.9669522643089294,1.291495680809021,0.7588235139846802
65,0.0793839544057846,0.9730722308158875,1.1651909351348877,0.7529411911964417
66,0.05602043494582176,0.9865360856056213,0.967200517654419,0.770588219165802
67,0.0629953071475029,0.9768292903900146,0.8047807812690735,0.8294117450714111
68,0.09054682403802872,0.9730722308158875,1.1267411708831787,0.7588235139846802
69,0.053593240678310394,0.984088122844696,1.0707510709762573,0.7823529243469238
70,0.07486800104379654,0.9742962121963501,0.9924606084823608,0.8117647171020508
71,0.05897385999560356,0.9767441749572754,0.9013546109199524,0.8176470398902893
72,0.08490188419818878,0.9767441749572754,1.1402382850646973,0.7823529243469238
73,0.07914625853300095,0.9681762456893921,1.0914859771728516,0.7941176295280457
74,0.07244300842285156,0.977968156337738,1.031031847000122,0.7941176295280457
75,0.046692073345184326,0.9877601265907288,1.031435251235962,0.8117647171020508
76,0.0784582868218422,0.9706242084503174,1.060410976409912,0.770588219165802
77,0.05665161460638046,0.9791921377182007,1.149741530418396,0.770588219165802
78,0.07918324321508408,0.9755201935768127,0.8701878190040588,0.7647058963775635
79,0.05098288878798485,0.984088122844696,0.9030494093894958,0.8117647171020508
80,0.06421804428100586,0.9767441749572754,1.3259451389312744,0.770588219165802
81,0.05342279374599457,0.984088122844696,1.1832036972045898,0.770588219165802
82,0.09461133927106857,0.9767441749572754,1.2715445756912231,0.7941176295280457
83,0.0778753012418747,0.9755201935768127,0.8323931694030762,0.841176450252533
84,0.07219097763299942,0.9804161787033081,1.164888858795166,0.7529411911964417
85,0.0910661518573761,0.9669522643089294,1.1757090091705322,0.7823529243469238
86,0.07153445482254028,0.9767441749572754,1.1782941818237305,0.7647058963775635
87,0.07593028247356415,0.9694002270698547,0.9988710284233093,0.770588219165802
88,0.07579023391008377,0.9694002270698547,1.4192100763320923,0.6647058725357056
89,0.06349428743124008,0.9828641414642334,1.1394760608673096,0.7941176295280457
90,0.11102823168039322,0.9608322978019714,1.2795625925064087,0.7352941036224365
91,0.07077759504318237,0.9730722308158875,1.028841495513916,0.7529411911964417
92,0.08634557574987411,0.9742962121963501,1.073691725730896,0.7529411911964417
93,0.10761217772960663,0.9657282829284668,1.505832314491272,0.7411764860153198
94,0.07609119266271591,0.9718482494354248,1.1679985523223877,0.7411764860153198
95,0.08250002562999725,0.9755201935768127,1.2588928937911987,0.7764706015586853
96,0.047867681831121445,0.990208089351654,1.4612361192703247,0.7647058963775635
97,0.11561930179595947,0.9730722308158875,1.2340682744979858,0.7117646932601929
98,0.0851566419005394,0.9755201935768127,1.2542048692703247,0.7764706015586853
99,0.03614478185772896,0.9865360856056213,1.2583361864089966,0.770588219165802
