epoch,accuracy,loss,val_accuracy,val_loss
27,0.902080774307251,0.31407544016838074,0.5411764979362488,1.9973047971725464
28,0.9057527780532837,0.302417129278183,0.5470588207244873,1.8783403635025024
29,0.9192166328430176,0.28376689553260803,0.5411764979362488,1.9087868928909302
30,0.9118726849555969,0.2941141426563263,0.5470588207244873,1.7371097803115845
31,0.930232584476471,0.2503303289413452,0.5647059082984924,1.9831905364990234
32,0.9094247221946716,0.2809836268424988,0.5117647051811218,1.9497522115707397
33,0.9253365993499756,0.24850258231163025,0.47058823704719543,2.074247360229492
34,0.9326805472373962,0.2078178972005844,0.5411764979362488,2.0300228595733643
35,0.9094247221946716,0.27864161133766174,0.5764706134796143,1.9209353923797607
36,0.9241126179695129,0.23101475834846497,0.5764706134796143,1.9614343643188477
37,0.9436964392662048,0.21118243038654327,0.5588235259056091,1.9349616765975952
38,0.9339045286178589,0.23355230689048767,0.5411764979362488,1.872194528579712
39,0.9388005137443542,0.1914125233888626,0.529411792755127,2.0287413597106934
40,0.9265605807304382,0.21974435448646545,0.529411792755127,2.076266288757324
41,0.9290085434913635,0.2429785281419754,0.5411764979362488,1.994078516960144
42,0.9388005137443542,0.1960579752922058,0.5470588207244873,1.8709508180618286
43,0.9228886365890503,0.2588123679161072,0.5941176414489746,1.8118001222610474
44,0.9253365993499756,0.21996356546878815,0.5764706134796143,1.9270554780960083
45,0.9192166328430176,0.23518630862236023,0.5176470875740051,2.015367031097412
46,0.914320707321167,0.24927066266536713,0.5647059082984924,2.0038914680480957
47,0.9485924243927002,0.194464772939682,0.5588235259056091,1.9300938844680786
48,0.9485924243927002,0.184454083442688,0.5882353186607361,1.7745850086212158
49,0.9485924243927002,0.1888187974691391,0.5764706134796143,1.9700586795806885
50,0.9547123908996582,0.17732760310173035,0.5823529362678528,1.7598137855529785
51,0.9400244951248169,0.18913447856903076,0.5764706134796143,1.943526268005371
52,0.9424724578857422,0.18441148102283478,0.5352941155433655,2.015352487564087
53,0.9400244951248169,0.2171362042427063,0.5411764979362488,1.994498372077942
54,0.9339045286178589,0.20410743355751038,0.5882353186607361,1.9545994997024536
55,0.9473684430122375,0.18158431351184845,0.5529412031173706,1.9342820644378662
56,0.9339045286178589,0.1998230516910553,0.5647059082984924,2.19429349899292
57,0.9375764727592468,0.200299933552742,0.5411764979362488,1.7723205089569092
58,0.9412484765052795,0.17368632555007935,0.529411792755127,1.9054701328277588
59,0.9583843350410461,0.15215227007865906,0.5235294103622437,2.2495601177215576
60,0.9510403871536255,0.15889877080917358,0.5411764979362488,1.8890494108200073
61,0.9498164057731628,0.15727853775024414,0.5352941155433655,1.8862351179122925
62,0.9510403871536255,0.1545417755842209,0.5588235259056091,1.9153869152069092
63,0.9510403871536255,0.16626925766468048,0.5588235259056091,2.0983588695526123
0,0.21787025034427643,2.854309558868408,0.1823529452085495,2.9301955699920654
0,0.246022030711174,2.918260335922241,0.3529411852359772,2.448870897293091
1,0.48470011353492737,1.854782223701477,0.38235294818878174,2.430968999862671
0,0.22766217589378357,2.9841742515563965,0.24705882370471954,2.6195240020751953
1,0.4492044150829315,1.9838052988052368,0.39411765336990356,2.224989414215088
2,0.5238677859306335,1.6178885698318481,0.47647058963775635,1.9902188777923584
0,0.5042839646339417,1.7383562326431274,0.7058823704719543,1.2498457431793213
0,0.4198286533355713,2.6259851455688477,0.5882353186607361,1.9948009252548218
1,0.692778468132019,1.1200207471847534,0.6411764621734619,1.6018602848052979
2,0.778457760810852,0.8425599336624146,0.7058823704719543,1.3978527784347534
3,0.816401481628418,0.5993713140487671,0.7470588088035583,1.1432255506515503
4,0.8592411279678345,0.5187227129936218,0.770588219165802,0.9970260858535767
5,0.8580171465873718,0.49821725487709045,0.7117646932601929,1.2656437158584595
6,0.8702570199966431,0.44001731276512146,0.7235293984413147,1.165155291557312
7,0.9094247221946716,0.2987366020679474,0.7352941036224365,1.0267077684402466
8,0.914320707321167,0.28427571058273315,0.7470588088035583,0.887751579284668
9,0.9118726849555969,0.3636864721775055,0.7764706015586853,1.0333293676376343
10,0.9085366129875183,0.3478780686855316,0.7647058963775635,0.9619632363319397
11,0.9216646552085876,0.2735125720500946,0.729411780834198,0.9107393026351929
0,0.4283965826034546,63.21125793457031,0.5823529362678528,58.108421325683594
1,0.7074663639068604,53.557090759277344,0.658823549747467,50.72282791137695
2,0.7747858166694641,47.253543853759766,0.7117646932601929,45.08005905151367
3,0.8090575337409973,42.004913330078125,0.6470588445663452,40.544673919677734
4,0.8335373401641846,37.47763442993164,0.7470588088035583,35.94434356689453
5,0.8494492173194885,33.40526580810547,0.6470588445663452,32.50947952270508
6,0.8506731986999512,30.005735397338867,0.7176470756530762,29.096084594726562
7,0.8739290237426758,26.827070236206055,0.7117646932601929,26.56479835510254
8,0.8629130721092224,24.251291275024414,0.7352941036224365,23.89422607421875
9,0.886168897151947,21.92251968383789,0.699999988079071,21.711055755615234
10,0.9204406142234802,19.706716537475586,0.7411764860153198,19.472980499267578
11,0.8898409008979797,17.890024185180664,0.7470588088035583,17.993959426879883
12,0.8824969530105591,16.347505569458008,0.7235293984413147,16.379802703857422
13,0.8678090572357178,15.02324390411377,0.729411780834198,15.250202178955078
14,0.8702570199966431,13.851297378540039,0.7352941036224365,13.894060134887695
15,0.9008567929267883,12.654531478881836,0.699999988079071,13.016839981079102
16,0.902080774307251,11.570998191833496,0.7411764860153198,12.010319709777832
17,0.8971848487854004,10.680606842041016,0.7235293984413147,11.155640602111816
18,0.8910648822784424,10.052339553833008,0.6882352828979492,10.663671493530273
19,0.8971848487854004,9.33645248413086,0.7235293984413147,10.045540809631348
20,0.914320707321167,8.683520317077637,0.7647058963775635,9.327411651611328
21,0.9008567929267883,8.149965286254883,0.7411764860153198,8.724150657653809
22,0.8763769865036011,7.759669780731201,0.729411780834198,8.566411018371582
23,0.8776009678840637,7.457581520080566,0.7529411911964417,8.001261711120605
24,0.8739290237426758,7.126731872558594,0.6823529601097107,7.972551345825195
25,0.8702570199966431,6.81018590927124,0.7117646932601929,7.533003330230713
26,0.8739290237426758,6.49111270904541,0.6705882549285889,7.43856143951416
27,0.902080774307251,6.150634288787842,0.7235293984413147,6.69838809967041
28,0.8996328115463257,5.802147388458252,0.7647058963775635,6.274792671203613
29,0.8910648822784424,5.528641700744629,0.729411780834198,6.166170120239258
30,0.902080774307251,5.336544036865234,0.7235293984413147,6.2187042236328125
31,0.9094247221946716,5.0476975440979,0.7588235139846802,5.800148010253906
32,0.9033047556877136,4.849100112915039,0.7823529243469238,5.324143409729004
33,0.898408830165863,4.779370307922363,0.6941176652908325,5.6039299964904785
34,0.8702570199966431,4.75758171081543,0.699999988079071,5.5816240310668945
35,0.8763769865036011,4.627180099487305,0.7176470756530762,5.331305980682373
36,0.902080774307251,4.496713638305664,0.699999988079071,5.328632831573486
37,0.908200740814209,4.275148391723633,0.7176470756530762,4.997533798217773
38,0.8935128450393677,4.156966209411621,0.729411780834198,4.931854724884033
39,0.8886169195175171,4.076372146606445,0.7647058963775635,4.749109745025635
40,0.8886169195175171,3.986427068710327,0.7882353067398071,4.813543319702148
41,0.8947368264198303,3.919250011444092,0.699999988079071,4.674369812011719
42,0.8873928785324097,3.8770718574523926,0.7647058963775635,4.567272663116455
43,0.880048930644989,3.912052869796753,0.7352941036224365,4.6741108894348145
44,0.8739290237426758,3.8574771881103516,0.7176470756530762,4.694625377655029
45,0.9045287370681763,3.6878786087036133,0.7470588088035583,4.421931266784668
46,0.902080774307251,3.607332468032837,0.7588235139846802,4.295894622802734
47,0.9069767594337463,3.4887895584106445,0.7411764860153198,4.135190963745117
48,0.8763769865036011,3.5395214557647705,0.7411764860153198,4.259087562561035
49,0.8935128450393677,3.503943920135498,0.7588235139846802,4.038163661956787
50,0.8935128450393677,3.4397530555725098,0.7588235139846802,4.232799530029297
51,0.9024389982223511,3.353604555130005,0.7529411911964417,3.8491110801696777
52,0.895960807800293,3.238344669342041,0.7058823704719543,4.100098609924316
53,0.8886169195175171,3.3045730590820312,0.729411780834198,4.151515960693359
54,0.8849449157714844,3.271256446838379,0.7411764860153198,4.021909236907959
55,0.8886169195175171,3.293457269668579,0.729411780834198,4.123892784118652
56,0.9106487035751343,3.1378133296966553,0.7588235139846802,3.5193281173706055
57,0.8947368264198303,3.1368277072906494,0.7411764860153198,3.8900949954986572
58,0.8971848487854004,3.0947048664093018,0.7411764860153198,3.8838601112365723
59,0.9033047556877136,3.0399744510650635,0.729411780834198,3.794879913330078
60,0.8910648822784424,3.053004026412964,0.7058823704719543,3.9648165702819824
0,0.33537331223487854,91.23065185546875,0.5470588207244873,86.2448959350586
1,0.6646266579627991,82.52729034423828,0.6411764621734619,79.66956329345703
2,0.7307221293449402,76.47295379638672,0.6058823466300964,74.24961853027344
3,0.7735618352890015,71.05877685546875,0.6529411673545837,68.88445281982422
4,0.8017135858535767,66.00050354003906,0.7235293984413147,63.885276794433594
5,0.8139534592628479,61.21905517578125,0.6647058725357056,59.58184051513672
6,0.8359853029251099,56.90181350708008,0.6647058725357056,55.4326171875
7,0.8604651093482971,52.72972869873047,0.7588235139846802,51.27814865112305
8,0.8359853029251099,49.016456604003906,0.7352941036224365,47.661659240722656
9,0.8237454295158386,45.74049377441406,0.7176470756530762,44.57997512817383
10,0.8482252359390259,42.53533172607422,0.7176470756530762,41.688194274902344
11,0.8304877877235413,39.68918228149414,0.6941176652908325,39.00056838989258
12,0.8518971800804138,36.997398376464844,0.7941176295280457,36.2144660949707
13,0.8592411279678345,34.510711669921875,0.6882352828979492,33.98268127441406
14,0.8506731986999512,32.2965202331543,0.7058823704719543,31.853628158569336
15,0.8567931652069092,30.15650749206543,0.7764706015586853,29.49673080444336
16,0.8506731986999512,28.235557556152344,0.6941176652908325,28.11722755432129
17,0.8592411279678345,26.494382858276367,0.7823529243469238,26.194772720336914
18,0.8451219797134399,24.867252349853516,0.7176470756530762,24.83963394165039
19,0.8580171465873718,23.326826095581055,0.7764706015586853,23.120452880859375
20,0.8788249492645264,21.8234806060791,0.7117646932601929,21.947317123413086
21,0.8739290237426758,20.549179077148438,0.7764706015586853,20.45212745666504
22,0.8714810013771057,19.377872467041016,0.729411780834198,19.65633773803711
23,0.8739290237426758,18.23883819580078,0.7117646932601929,18.485898971557617
0,0.41860464215278625,2.4934237003326416,0.6000000238418579,1.9143534898757935
1,0.692778468132019,1.1023316383361816,0.6117647290229797,1.8454927206039429
2,0.7760097980499268,0.7874484062194824,0.6823529601097107,1.3934978246688843
3,0.8237454295158386,0.6655324697494507,0.6411764621734619,1.5622931718826294
4,0.8653610944747925,0.46745219826698303,0.7058823704719543,1.3356894254684448
5,0.8629130721092224,0.444408118724823,0.7588235139846802,1.045548915863037
6,0.8616890907287598,0.4689590036869049,0.7058823704719543,1.2514116764068604
7,0.8824969530105591,0.4345545768737793,0.6941176652908325,1.3088685274124146
8,0.9045287370681763,0.36073410511016846,0.7529411911964417,1.2075281143188477
9,0.9155446887016296,0.2646726965904236,0.7647058963775635,0.9512289762496948
10,0.9179926514625549,0.27629539370536804,0.7235293984413147,1.0686415433883667
11,0.9241126179695129,0.24970801174640656,0.7411764860153198,1.1316884756088257
12,0.9155446887016296,0.29971009492874146,0.7235293984413147,1.3495265245437622
13,0.9339045286178589,0.2158336341381073,0.7647058963775635,1.2890619039535522
14,0.930232584476471,0.23575815558433533,0.7411764860153198,1.1383637189865112
15,0.9351285099983215,0.2063216120004654,0.7647058963775635,0.9996117949485779
16,0.9363524913787842,0.18976588547229767,0.770588219165802,0.981261670589447
17,0.9461444020271301,0.19110311567783356,0.7117646932601929,1.0968471765518188
18,0.9596083164215088,0.13062907755374908,0.7823529243469238,1.0453455448150635
19,0.9608322978019714,0.10618060827255249,0.7588235139846802,1.0680536031723022
20,0.9522643685340881,0.15676778554916382,0.770588219165802,0.9738335013389587
21,0.9388005137443542,0.2078479826450348,0.7647058963775635,1.0223864316940308
22,0.9485924243927002,0.17902997136116028,0.7882353067398071,0.9629161953926086
23,0.9473684430122375,0.18591147661209106,0.729411780834198,1.059335470199585
24,0.9449204206466675,0.1462751179933548,0.770588219165802,0.8810609579086304
25,0.9510403871536255,0.14940762519836426,0.7411764860153198,1.0572113990783691
26,0.9645043015480042,0.11142931133508682,0.7764706015586853,1.0302973985671997
27,0.9571603536605835,0.16226555407047272,0.7352941036224365,1.1283488273620605
28,0.9608322978019714,0.14155985414981842,0.770588219165802,1.0252825021743774
29,0.9583843350410461,0.15345773100852966,0.770588219165802,0.8290584087371826
30,0.9596083164215088,0.12689924240112305,0.800000011920929,0.8797110915184021
31,0.9461444020271301,0.18062081933021545,0.7823529243469238,1.0478622913360596
32,0.9608322978019714,0.13297879695892334,0.8058823347091675,0.9973850846290588
33,0.9596083164215088,0.12362644821405411,0.770588219165802,1.0512664318084717
34,0.9730722308158875,0.10601617395877838,0.7117646932601929,1.1640487909317017
35,0.9608322978019714,0.14464370906352997,0.7588235139846802,1.0638223886489868
36,0.9694002270698547,0.10272479802370071,0.8058823347091675,0.8809312582015991
37,0.9559363722801208,0.11620242148637772,0.7823529243469238,1.0148030519485474
38,0.9534883499145508,0.14582860469818115,0.7529411911964417,1.129355549812317
39,0.9681762456893921,0.10741705447435379,0.7823529243469238,0.9309477210044861
40,0.9473684430122375,0.16100335121154785,0.7941176295280457,1.069740653038025
41,0.9706242084503174,0.08708058297634125,0.7882353067398071,0.9449788928031921
42,0.9718482494354248,0.09219434857368469,0.7941176295280457,1.0617648363113403
43,0.9730722308158875,0.10650178790092468,0.8176470398902893,0.9418303370475769
44,0.9755201935768127,0.06662983447313309,0.7764706015586853,1.1308029890060425
45,0.9608322978019714,0.1133197695016861,0.7588235139846802,1.1069613695144653
46,0.9657282829284668,0.1094810888171196,0.7823529243469238,1.0523899793624878
47,0.9547123908996582,0.148067906498909,0.8176470398902893,0.9615010023117065
48,0.9706242084503174,0.10686526447534561,0.7529411911964417,1.1777197122573853
49,0.9645043015480042,0.1315573751926422,0.7764706015586853,1.0900553464889526
50,0.9669522643089294,0.11323557049036026,0.8235294222831726,0.7845597863197327
51,0.9791921377182007,0.08795240521430969,0.7764706015586853,1.0021545886993408
52,0.9559363722801208,0.130515918135643,0.7058823704719543,1.2457181215286255
53,0.9730722308158875,0.09145645797252655,0.7529411911964417,1.2010983228683472
54,0.9742962121963501,0.08855640143156052,0.800000011920929,0.9205302596092224
55,0.9742962121963501,0.07702500373125076,0.7529411911964417,1.0888733863830566
56,0.9730722308158875,0.09541644901037216,0.7941176295280457,0.8649594187736511
57,0.9730722308158875,0.08147799223661423,0.7882353067398071,0.99858558177948
58,0.9681762456893921,0.1010877788066864,0.800000011920929,1.0204131603240967
59,0.9681762456893921,0.09414085745811462,0.7470588088035583,1.1954907178878784
60,0.9706242084503174,0.08142811805009842,0.7588235139846802,1.150139331817627
61,0.9730722308158875,0.072346530854702,0.7529411911964417,1.2135378122329712
62,0.9730722308158875,0.08965868502855301,0.7882353067398071,0.922170102596283
63,0.9681762456893921,0.08362925052642822,0.7823529243469238,1.062330722808838
64,0.9669522643089294,0.1091734915971756,0.7588235139846802,1.291495680809021
65,0.9730722308158875,0.0793839544057846,0.7529411911964417,1.1651909351348877
66,0.9865360856056213,0.05602043494582176,0.770588219165802,0.967200517654419
67,0.9768292903900146,0.0629953071475029,0.8294117450714111,0.8047807812690735
68,0.9730722308158875,0.09054682403802872,0.7588235139846802,1.1267411708831787
69,0.984088122844696,0.053593240678310394,0.7823529243469238,1.0707510709762573
70,0.9742962121963501,0.07486800104379654,0.8117647171020508,0.9924606084823608
71,0.9767441749572754,0.05897385999560356,0.8176470398902893,0.9013546109199524
72,0.9767441749572754,0.08490188419818878,0.7823529243469238,1.1402382850646973
73,0.9681762456893921,0.07914625853300095,0.7941176295280457,1.0914859771728516
74,0.977968156337738,0.07244300842285156,0.7941176295280457,1.031031847000122
75,0.9877601265907288,0.046692073345184326,0.8117647171020508,1.031435251235962
76,0.9706242084503174,0.0784582868218422,0.770588219165802,1.060410976409912
77,0.9791921377182007,0.05665161460638046,0.770588219165802,1.149741530418396
78,0.9755201935768127,0.07918324321508408,0.7647058963775635,0.8701878190040588
79,0.984088122844696,0.05098288878798485,0.8117647171020508,0.9030494093894958
80,0.9767441749572754,0.06421804428100586,0.770588219165802,1.3259451389312744
81,0.984088122844696,0.05342279374599457,0.770588219165802,1.1832036972045898
82,0.9767441749572754,0.09461133927106857,0.7941176295280457,1.2715445756912231
83,0.9755201935768127,0.0778753012418747,0.841176450252533,0.8323931694030762
84,0.9804161787033081,0.07219097763299942,0.7529411911964417,1.164888858795166
85,0.9669522643089294,0.0910661518573761,0.7823529243469238,1.1757090091705322
86,0.9767441749572754,0.07153445482254028,0.7647058963775635,1.1782941818237305
87,0.9694002270698547,0.07593028247356415,0.770588219165802,0.9988710284233093
88,0.9694002270698547,0.07579023391008377,0.6647058725357056,1.4192100763320923
89,0.9828641414642334,0.06349428743124008,0.7941176295280457,1.1394760608673096
90,0.9608322978019714,0.11102823168039322,0.7352941036224365,1.2795625925064087
91,0.9730722308158875,0.07077759504318237,0.7529411911964417,1.028841495513916
92,0.9742962121963501,0.08634557574987411,0.7529411911964417,1.073691725730896
93,0.9657282829284668,0.10761217772960663,0.7411764860153198,1.505832314491272
94,0.9718482494354248,0.07609119266271591,0.7411764860153198,1.1679985523223877
95,0.9755201935768127,0.08250002562999725,0.7764706015586853,1.2588928937911987
96,0.990208089351654,0.047867681831121445,0.7647058963775635,1.4612361192703247
97,0.9730722308158875,0.11561930179595947,0.7117646932601929,1.2340682744979858
98,0.9755201935768127,0.0851566419005394,0.7764706015586853,1.2542048692703247
99,0.9865360856056213,0.03614478185772896,0.770588219165802,1.2583361864089966
